sampleDate,station,cruise,MM,YYYY,Valid,vessel,start_timeIn,end_timeOut,start_decLat,start_decLon,depth(m),day_or_night,sciName,commonName,stage,lengthType,length(mm),weight(g),p_towDistance,s_towDistance
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,45,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,43,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,47,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,68,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,48,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,52,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,23,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,38,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,23,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,32,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,30,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,30,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,33,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,30,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,29,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,21,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,30,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,27,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,28,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,,1132,1144
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,0.1119,1118,1198
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,26,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,60,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,40,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,27,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,39,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,32,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,32,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,21,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,38,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,38,,1132,1144
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,34,0.354,1118,1198
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,,1132,1144
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,29,0.2233,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,19,0.0674,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,21,0.0936,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,0.1221,1118,1198
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,21,,1132,1144
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,0.1412,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,0.1547,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,35,0.424,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,0.1393,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,0.141,1118,1198
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,41,,1132,1144
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,18,0.0622,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,0.1107,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,21,0.0872,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,40,0.5671,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,0.1511,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,21,0.0867,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,0.1093,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,29,0.2367,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,0.1556,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,0.143,1118,1198
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,35,,1132,1144
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,0.1474,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,19,0.0673,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,27,0.1852,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,26,0.183,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,35,0.423,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,0.1124,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,27,0.1934,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,33,0.3395,1118,1198
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,43,,1132,1144
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,0.125,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,0.1042,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,37,0.4832,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,37,0.5215,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,0.1054,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,27,0.1667,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,0.1246,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,36,0.417,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,35,0.3882,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,0.1371,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,35,0.4172,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,33,0.2802,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,33,0.3687,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,21,0.0927,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,0.0824,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,0.1001,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,31,0.3002,1118,1198
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,39,,1132,1144
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,0.0868,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,19,0.0781,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,0.1038,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,0.1066,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,0.078,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,31,0.2831,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,21,0.0847,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,0.1428,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,21,0.1018,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,23,0.1168,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,32,0.306,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,67,2.7857,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,0.1289,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,40,0.5498,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,21,0.0969,1118,1198
8/12/15,NH05,AUG 12 2015,8,2015,Y,Elakha,13:26:00,13:36:00,44.649833,-124.175333,57,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,0.077,842,846
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,23,0.1268,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,0.1464,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,0.1116,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,31,0.2972,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,21,0.0908,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,0.1499,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,0.0983,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,0.1281,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,0.0911,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,30,0.2485,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,0.0941,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,0.1594,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,32,0.2987,1118,1198
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,0.1404,1118,1198
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,17,,1132,1144
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,34,0.4287,1118,1198
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,40,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,42,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,38,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,,1132,1144
8/12/15,NH10,AUG 12 2015,8,2015,Y,Elakha,12:01:00,12:11:00,44.669667,-124.309667,82,Day,Lyopsetta exilis,Slender sole,YOY,SL,22,0.114,1118,1198
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,18,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,27,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,42,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,20,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,43,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,38,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,25,,1132,1144
8/12/15,NH15,AUG 12 2015,8,2015,Y,Elakha,9:15:00,9:25:00,44.699667,-124.386,93,Day,Lyopsetta exilis,Slender sole,YOY,SL,24,,1132,1144
